Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude,geometry
2021,13/1,13/1/2021,Sarawak,SERIAN,Kampung Lubok Ria,"Kampung Lubok Ria, SERIAN, Sarawak",1,1.3514127,110.5363382,POINT (110.5363382 1.3514127)
2021,14/1,14/1/2021,Sarawak,KUCHING,Ajibah Abol,"Ajibah Abol, KUCHING, Sarawak",1,1.5659871,110.3335744,POINT (110.3335744 1.5659871)
2021,14/1,14/1/2021,Sarawak,KUCHING,Jalan Mataim,"Jalan Mataim, KUCHING, Sarawak",1,1.5588904,110.3320159,POINT (110.3320159 1.5588904)
2021,14/1,14/1/2021,Sarawak,KUCHING,Jalan Muda Hashim,"Jalan Muda Hashim, KUCHING, Sarawak",1,1.5548642,110.3339175,POINT (110.3339175 1.5548642)
2021,14/1,14/1/2021,Sarawak,KUCHING,Kampung No 2,"Kampung No 2, KUCHING, Sarawak",1,1.5266466,110.286536,POINT (110.286536 1.5266466)
2021,14/1,14/1/2021,Sarawak,KUCHING,Kampung No3,"Kampung No3, KUCHING, Sarawak",1,1.5633568,110.3232586,POINT (110.3232586 1.5633568)
2021,14/1,14/1/2021,Sarawak,KUCHING,Kampung No 6,"Kampung No 6, KUCHING, Sarawak",1,1.5633568,110.3232586,POINT (110.3232586 1.5633568)
2021,14/1,14/1/2021,Sarawak,KUCHING,Ong Tiang Swee,"Ong Tiang Swee, KUCHING, Sarawak",1,1.530865,110.3568166,POINT (110.3568166 1.530865)
2021,14/1,14/1/2021,Sarawak,KUCHING,Kampung Segedup,"Kampung Segedup, KUCHING, Sarawak",1,1.5202033,110.2871384,POINT (110.2871384 1.5202033)
2021,14/1,14/1/2021,Sarawak,KUCHING,Rantau Panjang,"Rantau Panjang, KUCHING, Sarawak",1,1.5029488,110.266803,POINT (110.266803 1.5029488)
2021,14/1,14/1/2021,Sarawak,KUCHING,Satok,"Satok, KUCHING, Sarawak",1,1.5533561,110.3312466,POINT (110.3312466 1.5533561)
2021,14/1,14/1/2021,Sarawak,KUCHING,Sg Bintangor,"Sg Bintangor, KUCHING, Sarawak",1,1.557161,110.336571,POINT (110.336571 1.557161)
2021,14/1,14/1/2021,Sarawak,KUCHING,Sg Maong Ulu,"Sg Maong Ulu, KUCHING, Sarawak",1,1.5358025,110.3369118,POINT (110.3369118 1.5358025)
2021,14/1,14/1/2021,Sarawak,KUCHING,SK Sungai Maong,"SK Sungai Maong, KUCHING, Sarawak",1,1.5366357,110.316568,POINT (110.31656797098455 1.5366357000000002)
2021,14/1,14/1/2021,Sarawak,KUCHING,Tabuan Dayak,"Tabuan Dayak, KUCHING, Sarawak",1,1.7009289,109.8613429,POINT (109.8613429 1.7009289)
2021,14/1,14/1/2021,Sarawak,KUCHING,Jalan Lumba Kuda,"Jalan Lumba Kuda, KUCHING, Sarawak",1,1.5473088,110.360375,POINT (110.360375 1.5473088)
2021,14/1,14/1/2021,Sarawak,KUCHING,Jalan Ellis,"Jalan Ellis, KUCHING, Sarawak",1,1.5500322,110.355026,POINT (110.355026 1.5500322)
2021,14/1,14/1/2021,Sarawak,KUCHING,Kampung Sungai Maong,"Kampung Sungai Maong, KUCHING, Sarawak",1,1.5426312,110.3077368,POINT (110.3077368 1.5426312)
2021,14/1,14/1/2021,Sarawak,KUCHING,Taiton,"Taiton, KUCHING, Sarawak",1,1.4036689,110.1301814,POINT (110.1301814 1.4036689)
2021,14/1,14/1/2021,Sarawak,KUCHING,Kampung Pangkalan Bau,"Kampung Pangkalan Bau, KUCHING, Sarawak",1,1.51974,110.2753531,POINT (110.27535310308261 1.51974)
2021,14/1,14/1/2021,Sarawak,KUCHING,Tondong,"Tondong, KUCHING, Sarawak",1,1.4561514,110.1618208,POINT (110.1618208 1.4561514)
2021,17/1,17/1/2021,Sarawak,BETONG,"Kampung Maludam, Pusa","Kampung Maludam, Pusa, BETONG, Sarawak",1,1.6575484,111.0371699,POINT (111.0371699 1.6575484)
2021,13/1,13/1/2021,Sarawak,SERIAN,Kampung Mentung Merau,"Kampung Mentung Merau, SERIAN, Sarawak",1,0.9879017,110.6058525,POINT (110.6058525 0.9879017)
2021,13/1,13/1/2021,Sarawak,SERIAN,Kampung Tanah Puteh,"Kampung Tanah Puteh, SERIAN, Sarawak",1,1.2209643,110.6273622,POINT (110.6273622 1.2209643)
2021,14/1,14/1/2021,Sarawak,SERIAN,Kampung Sorak Melayu,"Kampung Sorak Melayu, SERIAN, Sarawak",1,1.1344753,110.5486893,POINT (110.5486893 1.1344753)
2021,13/1,13/1/2021,Sarawak,SAMARAHAN,Kampung Moyan Laut,"Kampung Moyan Laut, SAMARAHAN, Sarawak",1,1.5575037,110.5794954,POINT (110.5794954 1.5575037)
2021,13/1,13/1/2021,Sarawak,SAMARAHAN,Kampung Rangawan,"Kampung Rangawan, SAMARAHAN, Sarawak",1,1.4843756,110.722886,POINT (110.722886 1.4843756)
2021,13/1,13/1/2021,Sarawak,SAMARAHAN,Kampung Tambirat,"Kampung Tambirat, SAMARAHAN, Sarawak",1,1.5439179,110.5203903,POINT (110.5203903 1.5439179)
2021,13/1,13/1/2021,Sarawak,SAMARAHAN,Kampung Terasi,"Kampung Terasi, SAMARAHAN, Sarawak",1,1.4748925,110.7107534,POINT (110.7107534 1.4748925)
2021,13/1,13/1/2021,Sarawak,SAMARAHAN,Kampung Ladong,"Kampung Ladong, SAMARAHAN, Sarawak",1,1.4711963,110.7569665,POINT (110.7569665 1.4711963)
2021,30/1,30/1/2021,Sarawak,SERIAN,Kampung Betong Kanowit,"Kampung Betong Kanowit, SERIAN, Sarawak",1,1.2868766,110.4880928,POINT (110.4880928 1.2868766)
2021,30/1,30/1/2021,Sarawak,SERIAN,Kampung Lintang Baru,"Kampung Lintang Baru, SERIAN, Sarawak",1,1.2671404,110.4664635,POINT (110.4664635 1.2671404)
2021,30/1,30/1/2021,Sarawak,KUCHING,Kampung Dagang,"Kampung Dagang, KUCHING, Sarawak",1,1.6674694,109.867351,POINT (109.867351 1.6674694)
2021,30/1,30/1/2021,Sarawak,KUCHING,Kampung Sileng Melayu,"Kampung Sileng Melayu, KUCHING, Sarawak",1,1.6741413,109.8595264,POINT (109.8595264 1.6741413)
2021,30/1,30/1/2021,Sarawak,KUCHING,Kampung Sileng Dayak,"Kampung Sileng Dayak, KUCHING, Sarawak",1,1.6695285,109.8585963,POINT (109.8585963 1.6695285)
2021,31/1,31/1/2021,Sarawak,SERIAN,Kampung Hilir,"Kampung Hilir, SERIAN, Sarawak",1,1.1648432,110.5744905,POINT (110.5744905 1.1648432)
2021,31/1,31/1/2021,Sarawak,SERIAN,Kampung Hulu,"Kampung Hulu, SERIAN, Sarawak",1,1.154374,110.5731172,POINT (110.5731172 1.154374)
2021,30/1,30/1/2021,Sarawak,SAMARAHAN,Kampung Tebelu,"Kampung Tebelu, SAMARAHAN, Sarawak",1,1.5441271,110.8597809,POINT (110.8597809 1.5441271)
2021,2-Mar,3/2/2021,Sarawak,SIBU,Lorong Sentosa 2,"Lorong Sentosa 2, SIBU, Sarawak",1,2.2711451,111.8601672,POINT (111.8601672 2.2711451)
2021,2-Mar,3/2/2021,Sarawak,SIBU,Lorong Sentosa 4,"Lorong Sentosa 4, SIBU, Sarawak",1,2.2711451,111.8601672,POINT (111.8601672 2.2711451)
2021,2-Mar,3/2/2021,Sarawak,SIBU,Lorong Sentosa 6,"Lorong Sentosa 6, SIBU, Sarawak",1,2.2711451,111.8601672,POINT (111.8601672 2.2711451)
2021,2-Mar,3/2/2021,Sarawak,SIBU,Jalan Pigeon,"Jalan Pigeon, SIBU, Sarawak",1,2.2947711,111.8326411,POINT (111.8326411 2.2947711)
2021,2-Mar,3/2/2021,Sarawak,SIBU,Lorong Merlin 2,"Lorong Merlin 2, SIBU, Sarawak",1,2.2971391,111.8362495,POINT (111.8362495 2.2971391)
2021,2-Mar,3/2/2021,Sarawak,SIBU,Jalan Bunga Raya,"Jalan Bunga Raya, SIBU, Sarawak",1,2.3039616,111.8254898,POINT (111.8254898 2.3039616)
2021,2-Mar,3/2/2021,Sarawak,SIBU,Jalan Chong Sang,"Jalan Chong Sang, SIBU, Sarawak",1,2.2852943,111.8380106,POINT (111.8380106 2.2852943)
2021,2-Mar,3/2/2021,Sarawak,SIBU,Jalan Cempaka,"Jalan Cempaka, SIBU, Sarawak",1,2.3022532,111.8244922,POINT (111.8244922 2.3022532)
2021,2-Mar,3/2/2021,Sarawak,SERIAN,Kampung Hulu,"Kampung Hulu, SERIAN, Sarawak",1,1.154374,110.5731172,POINT (110.5731172 1.154374)
2021,2-Mar,3/2/2021,Sarawak,SERIAN,Kampung Hilir,"Kampung Hilir, SERIAN, Sarawak",1,1.1648432,110.5744905,POINT (110.5744905 1.1648432)
2021,2-Mar,3/2/2021,Sarawak,SERIAN,Kampung Munggu Limo,"Kampung Munggu Limo, SERIAN, Sarawak",1,1.1511232,110.5747818,POINT (110.5747818 1.1511232)
2021,2-Mar,3/2/2021,Sarawak,SERIAN,Kampung Riih Daso,"Kampung Riih Daso, SERIAN, Sarawak",1,1.1387599,110.5152162,POINT (110.5152162 1.1387599)
2021,2-Mar,3/2/2021,Sarawak,SERIAN,Kampung Pichin,"Kampung Pichin, SERIAN, Sarawak",1,1.1077467,110.4849094,POINT (110.4849094 1.1077467)
2021,2-Mar,3/2/2021,Sarawak,SERIAN,Kampung Slabi Entukuh,"Kampung Slabi Entukuh, SERIAN, Sarawak",1,1.1383309,110.5590928,POINT (110.5590928 1.1383309)
2021,2-Mar,3/2/2021,Sarawak,SERIAN,Kampung Slabi Plaman,"Kampung Slabi Plaman, SERIAN, Sarawak",1,1.1394525,110.5677437,POINT (110.5677437 1.1394525)
2021,2-Mar,3/2/2021,Sarawak,SERIAN,Kampung Sorak Melayu,"Kampung Sorak Melayu, SERIAN, Sarawak",1,1.1344753,110.5486893,POINT (110.5486893 1.1344753)
2021,2-Mar,3/2/2021,Sarawak,SERIAN,Kampung Sorak Mawang,"Kampung Sorak Mawang, SERIAN, Sarawak",1,1.1114342,110.5482172,POINT (110.5482172 1.1114342)
2021,29/1,29/1/2021,Sarawak,SAMARAHAN,Balai Polis Asajaya,"Balai Polis Asajaya, SAMARAHAN, Sarawak",1,1.54442385,110.6107641,POINT (110.61076408813554 1.54442385)
2021,2-Apr,4/2/2021,Sarawak,SAMARAHAN,Kampung Sungai Mata,"Kampung Sungai Mata, SAMARAHAN, Sarawak",1,1.4392457,110.5375926,POINT (110.5375926 1.4392457)
2021,2-Apr,4/2/2021,Sarawak,SAMARAHAN,Kampung Tanjung Tuang,"Kampung Tanjung Tuang, SAMARAHAN, Sarawak",1,1.4596787,110.4992867,POINT (110.4992867 1.4596787)
2021,2-Apr,4/2/2021,Sarawak,SAMARAHAN,Kampung Sindang,"Kampung Sindang, SAMARAHAN, Sarawak",1,1.4546873,110.4716648,POINT (110.4716648 1.4546873)
2021,2-Apr,4/2/2021,Sarawak,SAMARAHAN,Kampung Tanjung Bundong Fasa II,"Kampung Tanjung Bundong Fasa II, SAMARAHAN, Sarawak",1,1.4648442,110.4952682,POINT (110.4952682 1.4648442)
2021,2-May,5/2/2021,Sarawak,KUCHING,Kampung Bokah,"Kampung Bokah, KUCHING, Sarawak",1,1.4892038,109.9222942,POINT (109.9222942 1.4892038)
2021,2-Jul,7/2/2021,Sarawak,SIBU,Lorong Sentosa 2,"Lorong Sentosa 2, SIBU, Sarawak",1,2.2711451,111.8601672,POINT (111.8601672 2.2711451)
2021,2-Jul,7/2/2021,Sarawak,KUCHING,Kampung Sebat Melayu,"Kampung Sebat Melayu, KUCHING, Sarawak",1,1.7990534,109.7364452,POINT (109.7364452 1.7990534)
2021,2-Jul,7/2/2021,Sarawak,KUCHING,Kampung Sebat Melayu,"Kampung Sebat Melayu, KUCHING, Sarawak",1,1.7990534,109.7364452,POINT (109.7364452 1.7990534)
2021,2-Jul,7/2/2021,Sarawak,SIBU,Lorong Bahagia 9B,"Lorong Bahagia 9B, SIBU, Sarawak",1,2.3608906,111.8487824,POINT (111.8487824 2.3608906)
2021,2-Jul,7/2/2021,Sarawak,SIBU,Lorong Bahagia 4,"Lorong Bahagia 4, SIBU, Sarawak",1,2.3608906,111.8487824,POINT (111.8487824 2.3608906)
2021,2-Jul,7/2/2021,Sarawak,SIBU,Lorong Bahagia 8,"Lorong Bahagia 8, SIBU, Sarawak",1,2.3589678,111.8484228,POINT (111.8484228 2.3589678)
2021,2-Jul,7/2/2021,Sarawak,SIBU,Lorong Bahagia 8C,"Lorong Bahagia 8C, SIBU, Sarawak",1,2.3608906,111.8487824,POINT (111.8487824 2.3608906)
2021,2-Jul,7/2/2021,Sarawak,SIBU,Lorong Bahagia Selatan 4,"Lorong Bahagia Selatan 4, SIBU, Sarawak",1,2.3591031,111.8501632,POINT (111.8501632 2.3591031)
2021,2-Jul,7/2/2021,Sarawak,SIBU,Lorong Bahagia 5,"Lorong Bahagia 5, SIBU, Sarawak",1,2.3608906,111.8487824,POINT (111.8487824 2.3608906)
2021,2-Jul,7/2/2021,Sarawak,SIBU,Lorong Bahagia 5A,"Lorong Bahagia 5A, SIBU, Sarawak",1,2.3608906,111.8487824,POINT (111.8487824 2.3608906)
2021,2-Jul,7/2/2021,Sarawak,SIBU,Lorong Bahagia 9A2,"Lorong Bahagia 9A2, SIBU, Sarawak",1,2.3608906,111.8487824,POINT (111.8487824 2.3608906)
2021,2-Jul,7/2/2021,Sarawak,SIBU,Lorong Bahagia 9A1,"Lorong Bahagia 9A1, SIBU, Sarawak",1,2.3608906,111.8487824,POINT (111.8487824 2.3608906)
2021,13/2,13/2/2021,Sarawak,LIMBANG,SK RC Kubong,"SK RC Kubong, LIMBANG, Sarawak",1,4.6465771,115.012256,POINT (115.012256 4.6465771)
2021,19/2,19/2/2021,Sarawak,SAMARAHAN,Taman Samarindah,"Taman Samarindah, SAMARAHAN, Sarawak",1,1.447604,110.4125372,POINT (110.4125372 1.447604)
2021,19/2,19/2/2021,Sarawak,SAMARAHAN,Kampung Sindang,"Kampung Sindang, SAMARAHAN, Sarawak",1,1.4546873,110.4716648,POINT (110.4716648 1.4546873)
2021,19/2,19/2/2021,Sarawak,SAMARAHAN,Kampung Tanjung Bundong Lot Fasa I,"Kampung Tanjung Bundong Lot Fasa I, SAMARAHAN, Sarawak",1,1.4648442,110.4952682,POINT (110.4952682 1.4648442)
2021,19/2,19/2/2021,Sarawak,SAMARAHAN,Kampung Tanjung Bundong Lot Fasa II,"Kampung Tanjung Bundong Lot Fasa II, SAMARAHAN, Sarawak",1,1.4648442,110.4952682,POINT (110.4952682 1.4648442)
2021,19/2,19/2/2021,Sarawak,KUCHING,Kampung Pasir Tengah,"Kampung Pasir Tengah, KUCHING, Sarawak",1,1.6161637,109.7262368,POINT (109.7262368 1.6161637)
2021,19/2,19/2/2021,Sarawak,KUCHING,Kampung Jangkar,"Kampung Jangkar, KUCHING, Sarawak",1,1.6432552,109.7333553,POINT (109.7333553 1.6432552)
2021,19/2,19/2/2021,Sarawak,KUCHING,Kampung Jantan,"Kampung Jantan, KUCHING, Sarawak",1,1.6549233,109.7161892,POINT (109.7161892 1.6549233)
2021,19/2,19/2/2021,Sarawak,KUCHING,Jalan Penrissen,"Jalan Penrissen, KUCHING, Sarawak",1,1.4762886,110.3314284,POINT (110.3314284 1.4762886)
2021,19/2,19/2/2021,Sarawak,KUCHING,Jalan Liu Shan Bang,"Jalan Liu Shan Bang, KUCHING, Sarawak",1,1.4607935,110.3302225,POINT (110.3302225 1.4607935)
2021,19/2,19/2/2021,Sarawak,KUCHING,Kampung Paon,"Kampung Paon, KUCHING, Sarawak",1,1.7644146,109.7533679,POINT (109.7533679 1.7644146)
2021,19/2,19/2/2021,Sarawak,KUCHING,Kampung Peninjau Baru,"Kampung Peninjau Baru, KUCHING, Sarawak",1,1.4298503,110.2299477,POINT (110.2299477 1.4298503)
2021,2-Apr,4/2/2021,Sarawak,SERIAN,Kampung Tanah Puteh,"Kampung Tanah Puteh, SERIAN, Sarawak",1,1.2209643,110.6273622,POINT (110.6273622 1.2209643)
2021,19/2,19/2/2021,Sarawak,KUCHING,SJK Chung Hua,"SJK Chung Hua, KUCHING, Sarawak",1,1.50197595,110.3324309,POINT (110.3324308903268 1.5019759499999998)
2021,19/2,19/2/2021,Sarawak,KUCHING,RHB Bank,"RHB Bank, KUCHING, Sarawak",1,1.5707434,110.3024124,POINT (110.3024124 1.5707434)
2021,19/2,19/2/2021,Sarawak,KUCHING,Kampung Sileng Melayu,"Kampung Sileng Melayu, KUCHING, Sarawak",1,1.6741413,109.8595264,POINT (109.8595264 1.6741413)
2021,19/2,19/2/2021,Sarawak,KUCHING,Jalan Rock,"Jalan Rock, KUCHING, Sarawak",1,1.534501,110.3412197,POINT (110.3412197 1.534501)
2021,19/2,19/2/2021,Sarawak,KUCHING,Jalan Batu Kawa,"Jalan Batu Kawa, KUCHING, Sarawak",1,1.5088202,110.2984547,POINT (110.2984547 1.5088202)
2021,19/2,19/2/2021,Sarawak,KUCHING,Jalan Dogan 3,"Jalan Dogan 3, KUCHING, Sarawak",1,1.5111969,110.327719,POINT (110.327719 1.5111969)
2021,19/2,19/2/2021,Sarawak,KUCHING,Jalan Laksamana Cheng Ho,"Jalan Laksamana Cheng Ho, KUCHING, Sarawak",1,1.5222624,110.3502645,POINT (110.3502645 1.5222624)
2021,19/2,19/2/2021,Sarawak,KUCHING,Lorong Depo 3,"Lorong Depo 3, KUCHING, Sarawak",1,1.5761533,110.3242095,POINT (110.3242095 1.5761533)
2021,19/2,19/2/2021,Sarawak,KUCHING,Lorong Simpor,"Lorong Simpor, KUCHING, Sarawak",1,1.5734127,110.3229987,POINT (110.3229987 1.5734127)
2021,19/2,19/2/2021,Sarawak,KUCHING,Tabuan Dayak,"Tabuan Dayak, KUCHING, Sarawak",1,1.7009289,109.8613429,POINT (109.8613429 1.7009289)
2021,19/2,19/2/2021,Sarawak,KUCHING,Jalan Lumba Kuda,"Jalan Lumba Kuda, KUCHING, Sarawak",1,1.5473088,110.360375,POINT (110.360375 1.5473088)
2021,19/2,19/2/2021,Sarawak,KUCHING,Jalan Penrissen,"Jalan Penrissen, KUCHING, Sarawak",1,1.4762886,110.3314284,POINT (110.3314284 1.4762886)
2021,19/2,19/2/2021,Sarawak,KUCHING,Jalan Liu Shan Bang,"Jalan Liu Shan Bang, KUCHING, Sarawak",1,1.4607935,110.3302225,POINT (110.3302225 1.4607935)
2021,3-Apr,4/3/2021,Sarawak,KUCHING,Lorong 3 Desa Wira,"Lorong 3 Desa Wira, KUCHING, Sarawak",1,1.5020919,110.3044489,POINT (110.3044489 1.5020919)
2021,26/3,26/3/2021,Sarawak,SIBU,SJK Yong Shing,"SJK Yong Shing, SIBU, Sarawak",1,2.1576202,111.9591755,POINT (111.95917551895968 2.1576202)
2021,5-Jun,6/5/2021,Sarawak,LIMBANG,Hospital Limbang,"Hospital Limbang, LIMBANG, Sarawak",1,4.765664,115.0191301,POINT (115.01913005600372 4.765664)
2021,20/5,20/5/2021,Sarawak,MIRI,Taman Negara Mulu,"Taman Negara Mulu, MIRI, Sarawak",1,4.08676425,114.9039908,POINT (114.9039907502446 4.08676425)
2021,20/5,20/5/2021,Sarawak,MIRI,SK Long Miri,"SK Long Miri, MIRI, Sarawak",1,3.4182396,115.1531313,POINT (115.1531313 3.4182396)
2021,20/5,20/5/2021,Sarawak,MIRI,Long Miri,"Long Miri, MIRI, Sarawak",1,3.97637235,115.0674419,POINT (115.06744190006653 3.97637235)
2021,21/5,21/5/2021,Sarawak,MIRI,Kampung Cina,"Kampung Cina, MIRI, Sarawak",1,4.4738906,114.0117224,POINT (114.0117224 4.4738906)
2021,23/5,23/5/2021,Sarawak,MIRI,Kampung Baru,"Kampung Baru, MIRI, Sarawak",1,4.4659928,114.0155037,POINT (114.01550369352212 4.4659928)
2021,20/5,20/5/2021,Sarawak,LIMBANG,Ukong,"Ukong, LIMBANG, Sarawak",1,4.556808,114.8745075,POINT (114.8745075 4.556808)
2021,22/5,22/5/2021,Sarawak,LIMBANG,Lubok Lasas,"Lubok Lasas, LIMBANG, Sarawak",1,4.5390598,114.8848877,POINT (114.8848877 4.5390598)
2021,22/5,22/5/2021,Sarawak,LIMBANG,Kampung Pandak,"Kampung Pandak, LIMBANG, Sarawak",1,4.6586011,114.827349,POINT (114.827349 4.6586011)
2021,22/5,22/5/2021,Sarawak,LIMBANG,Kampung Meritam,"Kampung Meritam, LIMBANG, Sarawak",1,4.7374821,114.8621419,POINT (114.8621419 4.7374821)
2021,22/5,22/5/2021,Sarawak,LIMBANG,Kampung Telahak,"Kampung Telahak, LIMBANG, Sarawak",1,4.7679197,114.867147,POINT (114.867147 4.7679197)
2021,22/5,22/5/2021,Sarawak,LIMBANG,SK Telahak,"SK Telahak, LIMBANG, Sarawak",1,4.7755738,114.8756006,POINT (114.8756006 4.7755738)
2021,22/5,22/5/2021,Sarawak,LIMBANG,Kampung Binjai,"Kampung Binjai, LIMBANG, Sarawak",1,4.77701,114.876679,POINT (114.876679 4.77701)
2021,22/5,22/5/2021,Sarawak,LIMBANG,Kampung Ulak,"Kampung Ulak, LIMBANG, Sarawak",1,4.7768125,114.8813471,POINT (114.8813471 4.7768125)
2021,23/5,23/5/2021,Sarawak,LIMBANG,SK Batu Danau,"SK Batu Danau, LIMBANG, Sarawak",1,4.6701264,114.812118,POINT (114.812118 4.6701264)
2021,23/5,23/5/2021,Sarawak,LIMBANG,SK Ukong,"SK Ukong, LIMBANG, Sarawak",1,4.556808,114.8745075,POINT (114.8745075 4.556808)
2021,23/5,23/5/2021,Sarawak,MIRI,Kampung Baru,"Kampung Baru, MIRI, Sarawak",1,4.4659928,114.0155037,POINT (114.01550369352212 4.4659928)
2021,6-Jun,6/6/2021,Sarawak,MIRI,Holiday Park,"Holiday Park, MIRI, Sarawak",1,4.3190216,113.9701512,POINT (113.9701512 4.3190216)
2021,23/6,23/6/2021,Sarawak,SERIAN,Kampung Kakai,"Kampung Kakai, SERIAN, Sarawak",1,1.1798644,110.5596078,POINT (110.5596078 1.1798644)
2021,7-Jan,1/7/2021,Sarawak,LIMBANG,Kg Sibukang,"Kg Sibukang, LIMBANG, Sarawak",1,4.7747477,115.0298515,POINT (115.0298515 4.7747477)
2021,7-Jan,1/7/2021,Sarawak,LIMBANG,Taman Indah,"Taman Indah, LIMBANG, Sarawak",1,4.766673,115.0254038,POINT (115.0254038 4.766673)
2021,7-Dec,12/7/2021,Sarawak,BINTULU,Kampung Penan Muslim Batu 10,"Kampung Penan Muslim Batu 10, BINTULU, Sarawak",1,3.210594,113.145357,POINT (113.145357 3.210594)
2021,7-Dec,12/7/2021,Sarawak,KUCHING,Jalan Hup Kee,"Jalan Hup Kee, KUCHING, Sarawak",1,1.5083352,110.3355605,POINT (110.3355605 1.5083352)
2021,7-Dec,12/7/2021,Sarawak,KUCHING,Jalan Laksamana Cheng Ho,"Jalan Laksamana Cheng Ho, KUCHING, Sarawak",1,1.5222624,110.3502645,POINT (110.3502645 1.5222624)
2021,7-Dec,12/7/2021,Sarawak,KUCHING,Jalan Penrissen,"Jalan Penrissen, KUCHING, Sarawak",1,1.4762886,110.3314284,POINT (110.3314284 1.4762886)
2021,7-Dec,12/7/2021,Sarawak,KUCHING,Jalan Liu Shan Bang,"Jalan Liu Shan Bang, KUCHING, Sarawak",1,1.4607935,110.3302225,POINT (110.3302225 1.4607935)
2021,7-Dec,12/7/2021,Sarawak,KUCHING,Jalan Stakan,"Jalan Stakan, KUCHING, Sarawak",1,1.4652511,110.3344304,POINT (110.3344304 1.4652511)
2021,13/7,13/7/2021,Sarawak,SERIAN,Kampung Rasau,"Kampung Rasau, SERIAN, Sarawak",1,1.1310428,110.6147789,POINT (110.6147789 1.1310428)
2021,15/7,15/7/2021,Sarawak,LIMBANG,Kampung Batu Danau,"Kampung Batu Danau, LIMBANG, Sarawak",1,4.6574642,114.8172767,POINT (114.8172767 4.6574642)
2021,15/7,15/7/2021,Sarawak,LIMBANG,Sundar,"Sundar, LIMBANG, Sarawak",1,4.8886918,115.2084606,POINT (115.2084606 4.8886918)
2021,18/8,18/8/2021,Sarawak,SERIAN,Kampung Bunan Gega,"Kampung Bunan Gega, SERIAN, Sarawak",1,0.9065999,110.5394651,POINT (110.5394651 0.9065999)
2021,25/8,25/8/2021,Sarawak,SERIAN,Kampung Gahat Mawang,"Kampung Gahat Mawang, SERIAN, Sarawak",1,0.9909053,110.4648327,POINT (110.4648327 0.9909053)
2021,15/9,15/9/2021,Sarawak,MIRI,Kampung Senadin Jaya,"Kampung Senadin Jaya, MIRI, Sarawak",1,4.4788022,114.0120325,POINT (114.01203248765619 4.4788022000000005)
2021,10-Feb,2/10/2021,Sarawak,BINTULU,"Batu 40, Jalan Bintulu Miri","Batu 40, Jalan Bintulu Miri, BINTULU, Sarawak",1,3.7352705,113.7808328,POINT (113.7808328 3.7352705)
2021,10-Mar,3/10/2021,Sarawak,SIBU,Jalan Lanang,"Jalan Lanang, SIBU, Sarawak",1,2.283019,111.8339404,POINT (111.8339404 2.283019)
2021,10-Mar,3/10/2021,Sarawak,SIBU,Wharf Sibu,"Wharf Sibu, SIBU, Sarawak",1,2.2878383,111.8254732,POINT (111.8254732 2.2878383)
2021,10-Mar,3/10/2021,Sarawak,SIBU,Kampung Hilir,"Kampung Hilir, SIBU, Sarawak",1,2.3075902,111.8190471,POINT (111.8190471 2.3075902)
2021,10-Feb,2/10/2021,Sarawak,KAPIT,Kampung Baru,"Kampung Baru, KAPIT, Sarawak",1,2.0170384,112.9314196,POINT (112.9314196 2.0170384)
2021,10-Feb,2/10/2021,Sarawak,KAPIT,"SK Temenggong Koh, Kapit","SK Temenggong Koh, Kapit, KAPIT, Sarawak",1,2.0173181,112.9402853,POINT (112.9402853 2.0173181)
2021,10-Aug,8/10/2021,Sarawak,SRI AMAN,"Bandar Sri Aman, Sri Aman","Bandar Sri Aman, Sri Aman, SRI AMAN, Sarawak",1,1.2376156,111.462148,POINT (111.462148 1.2376156)
2021,19/10,19/10/2021,Sarawak,SIBU,Lorong Oya 27C,"Lorong Oya 27C, SIBU, Sarawak",1,2.3006981,111.8641073,POINT (111.8641073 2.3006981)
2021,19/10,19/10/2021,Sarawak,SIBU,Jalan Pahlawan,"Jalan Pahlawan, SIBU, Sarawak",1,2.3110808,111.8386009,POINT (111.8386009 2.3110808)
2021,19/10,19/10/2021,Sarawak,SIBU,Lorong Satria Timur,"Lorong Satria Timur, SIBU, Sarawak",1,2.3052766,111.9189704,POINT (111.9189704 2.3052766)
2021,19/10,19/10/2021,Sarawak,SIBU,Jalan Satria 2,"Jalan Satria 2, SIBU, Sarawak",1,2.3000784,111.9126537,POINT (111.9126537 2.3000784)
2021,19/10,19/10/2021,Sarawak,SIBU,Lorong Satria Timur 3,"Lorong Satria Timur 3, SIBU, Sarawak",1,2.3052766,111.9189704,POINT (111.9189704 2.3052766)
2021,27/10,27/10/2021,Sarawak,SERIAN,Kampung Temong Mura,"Kampung Temong Mura, SERIAN, Sarawak",1,1.0300525,110.326434,POINT (110.326434 1.0300525)
2021,11-Jul,7/11/2021,Sarawak,BETONG,Kampung Baru,"Kampung Baru, BETONG, Sarawak",1,1.277956,110.4897726,POINT (110.4897726 1.277956)
2021,11-Jul,7/11/2021,Sarawak,KUCHING,Kampung Dagang,"Kampung Dagang, KUCHING, Sarawak",1,1.6674694,109.867351,POINT (109.867351 1.6674694)
2021,11-Jul,7/11/2021,Sarawak,KUCHING,Kampung Sileng Melayu,"Kampung Sileng Melayu, KUCHING, Sarawak",1,1.6741413,109.8595264,POINT (109.8595264 1.6741413)
